,id,Scientific_Name,Common_Name,size,Size_category,Mass,Habitat,Habitat_Category,Migration,Trophic_Level__Feeding_Habits_,Min_Latitude,Max_Latitude,Centroid_Latitude,Centroid_Longitude,Range_Size,General_Describtion,species_status,status
3113,3738,cnemophilus loriae,Loria's Satinbird / Velvet Satinbird,214.7,Medium,83.97,Forest,Dense habitats,1,Herbivore,-10.10,-3.06,-5.38,141.82,138396.01,"Loria's satinbird or velvet satinbird  (Cnemophilus loriae), formerly known as Loria's bird-of-paradise, is a species of bird in the family Cnemophilidae.
It is found in the New Guinea Highlands.
Its natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical moist montane forests.",extant,ENRICHED
3114,6929,cnemophilus macgregorii,Crested Satinbird / Antenna Satinbird,237.0,Medium,97.87,Forest,Dense habitats,1,Herbivore,-9.49,-7.41,-8.36,147.23,6880.91,"The crested satinbird (Cnemophilus macgregorii), formerly known as the crested bird-of-paradise, is a species of bird in the  satinbird family Cnemophilidae. It is found in the mountains of Papua New Guinea.",extant,ENRICHED
3115,2555,cnemoscopus rubrirostris,Gray-hooded Bush Tanager,180.8,Medium,18.0,Forest,Dense habitats,1,Carnivore,-5.62,8.44,2.37,-76.37,61667.01,"The grey-hooded bush tanager (Cnemoscopus rubrirostris) is a species of South American bird in the tanager family Thraupidae.  It is the only member of the genus Cnemoscopus.
It is found in Bolivia, Colombia, Ecuador, Peru, and Venezuela.
Its natural habitat is subtropical or tropical moist montane forests.",Least Concern,ENRICHED
3116,5493,cnemotriccus fuscatus,Fuscous Flycatcher,147.6,Medium,13.6,Forest,Semi-open habitats,2,Carnivore,-30.42,12.49,-8.42,-57.20,12243851.43,"The fuscous flycatcher (Cnemotriccus fuscatus) is a small passerine bird in the tyrant flycatcher family, and the only member of the genus Cnemotriccus. It breeds from Colombia and Venezuela south to Bolivia, Paraguay and Argentina, and on both Trinidad and Tobago. The fuscous flycatcher ranges in northern and eastern South America, including the entire Amazon Basin, and the Guianas; also all of Brazil except the very southeastern border area with Uruguay.",extant,ENRICHED
3117,2344,cnipodectes subbrunneus,Brownish Twistwing,179.5,Medium,23.2,Forest,Dense habitats,1,Carnivore,-11.52,9.62,-3.33,-70.79,1950473.59,"The brownish twistwing (Cnipodectes subbrunneus), also known as the brownish flycatcher, is a species of bird in the Tyrannidae. It was the only member of the genus Cnipodectes until the description of Cnipodectes superrufus in 2007.",extant,ENRICHED
3118,1359,cnipodectes superrufus,Rufous Twistwing,250.7,Medium,32.3,Forest,Dense habitats,1,Carnivore,-13.64,-7.26,-10.69,-69.09,245084.22,The rufous twistwing (Cnipodectes superrufus) is a species of bird in the family Tyrannidae (tyrant flycatchers). It was described as a new species in 2007.,Vulnerable,ENRICHED
3119,10841,coccothraustes coccothraustes,Hawfinch,180.2,Medium,56.63,Forest,Dense habitats,2,Herbivore,30.40,63.38,51.17,60.81,12197802.66,0,extant,ENRICHED
3120,5753,coccycua minuta,Little Cuckoo,278.5,Medium,39.3,Forest,Dense habitats,1,Carnivore,-20.89,11.98,-4.40,-62.28,8754206.58,"The little cuckoo (Coccycua minuta) is a species of bird in the cuckoo family (Cuculidae) from South America and Panama. It was formerly placed in the genus Piaya, but was moved to the reinstated genus Coccycua following the discovery that its closest living relatives are a couple species traditionally placed in Coccyzus or Micrococcyx, rather than the other members of Piaya.[2]",unknown,ENRICHED
3121,9767,coccyzus americanus,Yellow-billed Cuckoo,314.2,Medium,64.0,Forest,Dense habitats,3,Carnivore,-14.02,48.99,36.04,-90.96,5270361.03,"The yellow-billed cuckoo (Coccyzus americanus) is a member of the cuckoo family. Common folk names for this bird in the southern United States are rain crow and storm crow. These likely refer to the bird's habit of calling on hot days, often presaging rain or thunderstorms. The genus name is from the Ancient Greek kokkuzo, which means to call like a common cuckoo, and americanus means ""of America"".",extant,ENRICHED
3122,9329,coccyzus erythropthalmus,Black-billed Cuckoo,303.2,Medium,50.9,Forest,Dense habitats,3,Carnivore,32.02,55.74,43.59,-90.65,4944717.14,"The black-billed cuckoo (Coccyzus erythropthalmus) is a New World species in the Cuculidae (cuckoo) family. The scientific name is from Ancient Greek. The genus name, kokkuzo, means to call like a common cuckoo, and erythropthalmus is from eruthros, ""red"" and ophthalmos, ""eye"".[2]",extant,ENRICHED
3123,3976,coccyzus euleri,Pearly-breasted Cuckoo,281.6,Medium,52.3,Forest,Dense habitats,3,Carnivore,-27.59,12.49,-7.81,-53.75,9036508.43,"The pearly-breasted cuckoo (Coccyzus euleri) is a species of bird in the tribe Phaenicophaeini, subfamily Cuculinae of the cuckoo family Cuculidae.[2][3] It is found in Argentina, Bolivia, Brazil, Ecuador, French Guiana, Guyana, Paraguay, Suriname, Venezuela, and possibly Colombia and Panama.[4][5]",Least Concern,ENRICHED
3124,3808,coccyzus ferrugineus,Cocos Cuckoo,309.5,Medium,70.0,Forest,Dense habitats,1,Carnivore,5.50,5.56,5.53,-87.06,24.76,"The Cocos cuckoo (Coccyzus ferrugineus) is a Vulnerable species of bird in the tribe Phaenicophaeini, subfamily Cuculinae of the cuckoo family Cuculidae. It is endemic to Cocos Island, an island in the Pacific Ocean which is part of Costa Rica.[2][3][1]",Vulnerable,ENRICHED
3125,6900,coccyzus merlini,Great Lizard-Cuckoo,524.3,Large,169.59,Forest,Dense habitats,2,Carnivore,19.83,23.19,21.62,-79.00,109791.83,"The great lizard cuckoo (Coccyzus merlini) is a species of bird in the tribe Phaenicophaeini, subfamily Cuculinae of the cuckoo family Cuculidae. It is found in the Bahamas and Cuba, as well as Puerto Rico.[4][3][5]",unknown,ENRICHED
3126,3632,coccyzus pluvialis,Chestnut-bellied Cuckoo,497.6,Large,163.0,Forest,Semi-open habitats,1,Carnivore,17.70,18.53,18.16,-77.31,11021.79,"The chestnut-bellied cuckoo (Coccyzus pluvialis) is a species of bird in the tribe Phaenicophaeini, subfamily Cuculinae of the cuckoo family Cuculidae. It is endemic to Jamaica.[3][4]",unknown,ENRICHED
3127,4518,coccyzus rufigularis,Bay-breasted Cuckoo,490.2,Large,128.0,Forest,Dense habitats,1,Carnivore,17.99,19.30,18.46,-71.47,1132.73,"The bay-breasted cuckoo (Coccyzus rufigularis) is an Endangered species of bird in the tribe Phaenicophaeini, subfamily Cuculinae of the cuckoo family Cuculidae. It is endemic to the Dominican Republic on the Caribbean island of Hispaniola; it is possibly extirpated in Haiti.[3][4][1]",unknown,ENRICHED
3128,7343,coccyzus vetula,Jamaican Lizard-Cuckoo,327.3,Medium,96.0,Forest,Dense habitats,1,Carnivore,17.70,18.53,18.16,-77.31,11021.79,"The Jamaican lizard cuckoo (Coccyzus vetula) is a species of bird in the tribe Phaenicophaeini, subfamily Cuculinae of the cuckoo family Cuculidae. It is endemic to Jamaica.[2][3]",unknown,ENRICHED
3129,5970,cochoa azurea,Javan Cochoa,234.7,Medium,111.5,Forest,Dense habitats,1,Omnivore,-7.55,-6.60,-7.06,107.57,8485.37,The Javan cochoa (Cochoa azurea) is a species of bird in the family Turdidae. It is endemic to Indonesia.,Vulnerable,ENRICHED
3130,4479,cochoa beccarii,Sumatran Cochoa,278.4,Medium,111.5,Forest,Dense habitats,1,Herbivore,-4.53,5.04,1.03,99.51,64349.30,The Sumatran cochoa (Cochoa beccarii) is a species of bird in the family Turdidae. It is endemic to Indonesia. Its natural habitat is subtropical or tropical moist montane forests. It is threatened by habitat loss.,Vulnerable,ENRICHED
3131,5199,cochoa purpurea,Purple Cochoa,270.7,Medium,103.0,Forest,Dense habitats,1,Omnivore,17.15,31.09,24.16,98.45,623216.09,"The purple cochoa (Cochoa purpurea) is a brightly coloured bird found in the temperate forests of Asia. It is a quiet and elusive bird species that has been considered to be related to the thrushes of family Turdidae or the related Muscicapidae (Old World flycatchers). They are found in dark forested areas and is found in the canopy, where it often sits motionless.",Least Concern,ENRICHED
3132,6396,cochoa viridis,Green Cochoa,283.4,Medium,120.0,Forest,Dense habitats,1,Omnivore,10.49,28.87,20.30,100.59,1337235.03,The green cochoa (Cochoa viridis) is a bird species that was variously placed with the thrushes of family Turdidae or the related Muscicapidae (Old World flycatchers). It is considered closer to the former.[2],Least Concern,ENRICHED
3133,5836,coeligena bonapartei,Golden-bellied Starfrontlet,123.3,Small,6.49,Forest,Dense habitats,1,Herbivore,4.53,7.14,5.62,-73.34,16101.23,"The golden-bellied starfrontlet (Coeligena bonapartei) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is endemic to Colombia.[3][4]",extant,ENRICHED
3134,6050,coeligena coeligena,Bronzy Inca,125.7,Small,6.8,Forest,Dense habitats,1,Herbivore,-18.06,11.22,-2.05,-73.45,384714.87,"The bronzy inca (Coeligena coeligena) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is found in Bolivia, Colombia, Ecuador, Peru, and Venezuela.[3][4]",extant,ENRICHED
3135,1831,coeligena eos,Golden-tailed Starfrontlet,117.8,Small,6.49,Forest,Dense habitats,1,Herbivore,7.62,9.79,8.66,-71.06,14077.69,"The golden-tailed starfrontlet (Coeligena eos) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is endemic to Venezuela. It is also called the Merida starfrontlet and golden starfrontlet.[3][4][5]",unknown,ENRICHED
3136,5578,coeligena helianthea,Blue-throated Starfrontlet,125.0,Small,6.64,Forest,Dense habitats,1,Herbivore,4.31,10.77,6.61,-73.01,42112.58,"The blue-throated starfrontlet (Coeligena helianthea) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is found in Colombia and Venezuela.[3][4]",extant,ENRICHED
3137,3356,coeligena inca,Gould's Inca,125.4,Small,6.72,Forest,Dense habitats,1,Herbivore,-17.85,-12.71,-15.19,-68.60,72818.02,"Gould's inca (Coeligena inca)  is a species of hummingbird in subfamily Lesbiinae, the so-called ""typical hummingbirds"", of family Trochilidae. It is found in Bolivia and Peru.[3]",unknown,ENRICHED
3138,7045,coeligena iris,Rainbow Starfrontlet,140.6,Small,6.9,Forest,Dense habitats,1,Herbivore,-9.42,-2.26,-5.99,-78.47,80713.59,"The rainbow starfrontlet (Coeligena iris) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is found in Ecuador and Peru.[3][4]",Not Evaluated,ENRICHED
3139,7184,coeligena lutetiae,Buff-winged Starfrontlet,130.8,Small,7.29,Forest,Dense habitats,1,Herbivore,-5.15,5.35,0.20,-77.62,63339.37,"The buff-winged starfrontlet (Coeligena lutetiae) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is found in Colombia, Ecuador, and Peru.[3][4]",extant,ENRICHED
3140,6998,coeligena orina,Dusky Starfrontlet,122.2,Small,6.49,Forest,Dense habitats,1,Herbivore,5.00,6.63,5.83,-76.09,1794.64,"The dusky starfrontlet (Coeligena orina), also known as glittering  starfrontlet, is an Endangered species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is endemic to a few small areas in western Colombia.[3][4]",Endangered,ENRICHED
3141,4319,coeligena phalerata,White-tailed Starfrontlet,120.6,Small,6.1,Forest,Dense habitats,1,Herbivore,10.38,11.09,10.77,-73.65,4729.41,"The white-tailed starfrontlet (Coeligena phalerata) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is endemic to the Sierra Nevada de Santa Marta of northeastern Colombia.[3][4]",Near Threatened,ENRICHED
3142,7046,coeligena prunellei,Black Inca,135.7,Small,6.98,Forest,Dense habitats,1,Herbivore,4.58,6.94,5.76,-73.78,6382.86,"The black inca (Coeligena prunellei) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is endemic to Colombia.[3][4]",Vulnerable,ENRICHED
3143,8357,coeligena torquata,Collared Inca,125.2,Small,6.72,Forest,Dense habitats,1,Herbivore,-13.18,8.14,-0.77,-76.27,302874.56,"The collared inca (Coeligena torquata)  is a species of hummingbird found in humid Andean forests from western Venezuela through Colombia and Ecuador to Peru. It is very distinctive in having a white chest-patch and white on the tail. Like other hummingbirds it takes energy from flower nectar (especially from bromeliads), while the plant benefits from the symbiotic relationship by being pollinated. Its protein source is small arthropods such as insects. It is normally solitary and can be found at varying heights above the ground, often in the open.[3]",extant,ENRICHED
3144,4833,coeligena violifer,Violet-throated Starfrontlet,128.7,Small,7.39,Forest,Dense habitats,1,Herbivore,-18.18,-15.22,-16.72,-66.46,43536.52,"The violet-throated starfrontlet (Coeligena violifer) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is found in Bolivia and Peru and possibly Ecuador.[6][7][8]",Not Evaluated,ENRICHED
3145,6473,coeligena wilsoni,Brown Inca,123.8,Small,6.7,Forest,Dense habitats,1,Herbivore,-4.09,5.35,0.96,-78.01,34158.96,"The brown inca (Coeligena wilsoni) is a species of hummingbird in the ""brilliants"", tribe Heliantheini in subfamily Lesbiinae. It is found in Colombia and Ecuador.[3][4]",Least Concern,ENRICHED
3146,3725,coenocorypha pusilla,Chatham Snipe,152.8,Medium,80.5,Forest,Open habitats,1,Carnivore,-44.36,-44.22,-44.30,-176.22,4.67,"The Chatham snipe or Chatham Island snipe (Coenocorypha pusilla) is a species of wader in the family Scolopacidae.
It is endemic to the Chatham Islands of New Zealand, and is only found on a few islands in the south of the Chatham Islands group.[2]",Not Evaluated,ENRICHED
3147,686,colaptes aeruginosus,Bronze-winged Woodpecker,238.6,Medium,55.79,Forest,Semi-open habitats,1,Carnivore,18.65,26.14,22.44,-98.57,127571.69,The bronze-winged woodpecker (Colaptes aeruginosus) is a species of bird in subfamily Picinae of the woodpecker family Picidae. It is endemic to northeastern Mexico.[3],Least Concern,ENRICHED
3148,2843,colaptes auricularis,Gray-crowned Woodpecker,218.3,Medium,65.4,Forest,Dense habitats,1,Omnivore,15.94,28.74,22.15,-104.45,203098.62,The grey-crowned woodpecker (Colaptes auricularis) is a species of bird in subfamily Picinae of the woodpecker family Picidae. It is endemic to western Mexico.[2],Least Concern,ENRICHED
3149,8271,colaptes melanochloros,Green-barred Woodpecker,251.7,Medium,127.27,Forest,Semi-open habitats,1,Carnivore,-34.98,-0.11,-17.32,-48.43,4723714.99,"The green-barred woodpecker or green-barred flicker (Colaptes melanochloros) is a species of bird in subfamily Picinae of the woodpecker family Picidae. It is found in Argentina, Bolivia, Brazil, Paraguay and Uruguay.",extant,ENRICHED
3150,4087,colaptes melanolaimus,Golden-breasted Woodpecker,266.3,Medium,127.27,Forest,Semi-open habitats,1,Carnivore,-41.05,-14.26,-29.61,-62.88,2313795.37,"The green-barred woodpecker or green-barred flicker (Colaptes melanochloros) is a species of bird in subfamily Picinae of the woodpecker family Picidae. It is found in Argentina, Bolivia, Brazil, Paraguay and Uruguay.",unknown,ENRICHED
3151,6006,colaptes punctigula,Spot-breasted Woodpecker,198.2,Medium,61.96,Forest,Semi-open habitats,1,Carnivore,-18.22,12.49,-2.06,-68.18,3394047.54,"The spot-breasted woodpecker or spot-breasted flicker (Colaptes punctigula) is a species of bird in subfamily Picinae of the woodpecker family Picidae. It is found in Panama and every mainland South American country except Argentina, Chile, Paraguay, and Uruguay.[2][3]",extant,ENRICHED
3152,7512,colaptes rivolii,Crimson-mantled Woodpecker,259.5,Medium,102.0,Forest,Dense habitats,1,Carnivore,-13.31,11.00,-0.01,-75.82,463744.41,"The crimson-mantled woodpecker (Colaptes rivolii) is a species of bird in subfamily Picinae of the woodpecker family Picidae. It is found in Bolivia, Colombia, Ecuador, Peru, and Venezuela.[3]",extant,ENRICHED
3153,7570,colaptes rubiginosus,Golden-olive Woodpecker,222.0,Medium,55.79,Forest,Semi-open habitats,1,Carnivore,-29.38,21.61,4.10,-73.18,2243128.49,"The golden-olive woodpecker (Colaptes rubiginosus) is a species of bird in the subfamily Picinae of the woodpecker family Picidae. It is found from Mexico south and east through Panama, in every mainland South American country except Chile, Paraguay, and Uruguay, and Trinidad and Tobago.[2][3]",extant,ENRICHED
3154,8059,colibri delphinae,Brown Violetear,114.3,Small,6.4,Forest,Dense habitats,1,Herbivore,-17.73,17.06,3.19,-69.00,1200069.73,"The brown violetear (Colibri delphinae) is a large hummingbird that breeds at middle elevations in the mountains in Central America, and western and northern South America (primarily the Andes and the tepuis) with isolated populations on Trinidad and in the Brazilian state Bahia.",Least Concern,ENRICHED
3155,9557,colibri thalassinus,Green Violetear,110.2,Small,5.9,Forest,Semi-open habitats,1,Herbivore,-17.81,22.79,6.27,-83.03,788433.25,"The Mexican violetear (Colibri thalassinus) is a medium-sized, metallic green hummingbird species commonly found in forested areas from Mexico to Nicaragua. This species, together with the lesser violetear were previously considered conspecific, and together called the green violetear.",extant,ENRICHED
3156,7967,colinus cristatus,Crested Bobwhite,185.6,Medium,134.45,Forest,Semi-open habitats,1,Herbivore,-0.16,12.63,6.24,-67.92,1865470.32,"The crested bobwhite (Colinus cristatus) is a species of bird in the family Odontophoridae. It is found in northern South America, extending through Panama to just reach Costa Rica. It also occurs on Aruba and the Netherlands Antilles. Its natural habitats are subtropical or tropical dry shrubland, subtropical or tropical seasonally wet or flooded lowland grassland, and heavily degraded former forest.",Least Concern,ENRICHED
3157,5212,colinus leucopogon,Spot-bellied Bobwhite,181.7,Medium,128.68,Forest,Semi-open habitats,1,Herbivore,9.55,15.63,13.64,-87.46,145250.93,"The spot-bellied bobwhite (Colinus leucopogon) is a ground-dwelling bird in the New World quail family. It is sometimes considered to be conspecific with the crested bobwhite, Colinus cristatus. As the latter species expands north into Costa Rica, it is likely that the two species will overlap in range in the future, but the Costa Rican subspecies of the spot-bellied is the least similar to the crested.[citation needed]",extant,ENRICHED
3158,8143,collocalia esculenta,Glossy Swiftlet,148.6,Medium,6.29,Forest,Dense habitats,1,Carnivore,-22.71,18.65,-0.20,121.13,2754917.74,"The glossy swiftlet (Collocalia esculenta) is a species of swift in the family Apodidae.
It is found on the Indonesian island of Sulawesi and eastwards to New Guinea, the Bismarck Archipelago and the Solomon Islands.",extant,ENRICHED
3159,8134,collocalia linchi,Cave Swiftlet,139.0,Small,5.9,Forest,Dense habitats,1,Carnivore,-9.01,6.20,-3.03,105.13,316140.08,"The cave swiftlet or linchi swiftlet (Collocalia linchi) is a species of swift in the family Apodidae. It is found on the Indonesia islands of Sumatra, Java and Bali. It is a woodland species and nests in caves.  The Bornean swiftlet was considered a subspecies, but is now usually considered distinct.",extant,ENRICHED
3160,2772,collocalia troglodytes,Pygmy Swiftlet,140.1,Small,5.4,Forest,Dense habitats,1,Carnivore,5.56,18.65,11.79,122.93,283053.11,The pygmy swiftlet (Collocalia troglodytes) is a species of swift in the family Apodidae. It is endemic to the Philippines.,extant,ENRICHED
3161,3909,colluricincla boweri,Bower's Shrike-thrush,211.1,Medium,43.8,Forest,Dense habitats,1,Carnivore,-19.77,-14.78,-17.33,145.68,30983.14,"Bower's shrikethrush (Colluricincla boweri), also known as the stripe-breasted shrike-thrush, is a species of bird in the family Pachycephalidae. It is endemic to Australia. It is found on the southeast coast of Cape York Peninsula.",Vulnerable,ENRICHED
3162,7719,colluricincla harmonica,Gray Shrike-thrush,256.4,Medium,65.8,Forest,Semi-open habitats,1,Carnivore,-43.64,-3.46,-25.55,135.15,6919512.58,"The grey shrikethrush or grey shrike-thrush (Colluricincla harmonica), formerly commonly known as grey thrush, is a songbird of Australasia. It is moderately common to common in most parts of Australia, but absent from the driest of the inland deserts. It is also found in New Guinea.",extant,ENRICHED
3163,5740,colluricincla megarhyncha,Little Shrike-thrush,193.0,Medium,32.34,Forest,Dense habitats,1,Carnivore,-32.50,0.04,-10.03,141.11,1204726.42,The Arafura shrikethrush (Colluricincla megarhyncha) is a species of bird in the family Pachycephalidae.,Not Evaluated,ENRICHED
3164,3208,colluricincla tenebrosa,Sooty Shrikethrush,203.6,Medium,46.0,Forest,Dense habitats,1,Carnivore,-5.63,-3.08,-4.23,138.87,40629.61,"The sooty shrikethrush (Colluricincla tenebrosa) is a species of bird in the family Pachycephalidae.
It is found in the New Guinea Highlands.
Its natural habitat is subtropical or tropical moist montane forests.",extant,ENRICHED
3165,7011,colonia colonus,Long-tailed Tyrant,255.6,Medium,18.3,Forest,Dense habitats,1,Carnivore,-28.69,14.94,-11.66,-55.67,6767109.68,"The long-tailed tyrant (Colonia colonus) is a species of bird in the family Tyrannidae, the only member of genus Colonia.",extant,ENRICHED
3166,3652,colorhamphus parvirostris,Patagonian Tyrant,132.0,Small,10.6,Forest,Dense habitats,3,Carnivore,-55.98,-37.53,-46.82,-72.23,389583.69,"The Patagonian tyrant (Colorhamphus parvirostris) is a species of bird in the family Tyrannidae, the only one in the genus Colorhamphus.[2] It is found in Argentina and Chile. Its natural habitat is temperate forests. Though it is a primarily insectivorous species, it has been seen also to eat the seeds of mayten and the fruit of leñadura.[3]",Least Concern,ENRICHED
3167,4332,columba albinucha,White-naped Pigeon,319.0,Medium,325.0,Forest,Semi-open habitats,1,Herbivore,-3.83,5.33,-0.10,27.53,79766.00,The white-naped pigeon (Columba albinucha) is a species of bird in the family Columbidae. It has a disjunct range of presence: in the mountains of Cameroon on one hand and the Albertine Rift montane forests on the other.,Near Threatened,ENRICHED
3168,9418,columba arquatrix,African Olive-Pigeon,385.4,Large,400.0,Forest,Semi-open habitats,1,Herbivore,-34.84,17.87,-11.67,31.52,1486805.14,"The African olive pigeon or Rameron pigeon (Columba arquatrix) is a pigeon which is a resident breeding bird in much of eastern and southern Africa from Ethiopia to the Cape. Populations also are found in western Angola, southwestern Saudi Arabia and northern Yemen. It is locally common, although sizeable gaps in its distribution occur due to its habitat requirements.",Not Evaluated,ENRICHED
3169,8308,columba bollii,Bolle's Pigeon,393.7,Large,308.46,Forest,Semi-open habitats,1,Herbivore,27.68,28.85,28.35,-17.07,2531.08,"Bolle's pigeon, Bolle's laurel pigeon or dark-tailed laurel pigeon (Columba bollii) is a species of the genus Columba of family Columbidae, doves and pigeons, endemic to the Canary Islands, Spain. This bird is named after the German naturalist Carl Bolle, who was the first to distinguish it from the laurel pigeon. This wood pigeon is endemic to the laurel forest habitat.",Least Concern,ENRICHED
3170,5625,columba delegorguei,Eastern Bronze-naped Pigeon,305.9,Medium,133.0,Forest,Semi-open habitats,1,Herbivore,-31.85,4.54,-8.00,34.99,232244.08,"The eastern bronze-naped pigeon (Columba delegorguei), also known as Delegorgue's pigeon, is a species of bird in the family Columbidae. It is found in Angola, Kenya, Malawi, Mozambique, South Africa, South Sudan, Tanzania, Uganda, Zambia, and Zimbabwe. It is part of the Turturoena subgenus. The species is named after the collector, Adulphe Delegorgue.",Least Concern,ENRICHED
3171,7558,columba elphinstonii,Nilgiri Woodpigeon,386.0,Large,379.0,Forest,Semi-open habitats,1,Herbivore,8.28,19.89,13.04,76.17,116434.82,"The Nilgiri wood pigeon (Columba elphinstonii) is large pigeon found in the moist deciduous forests and sholas of the Western Ghats in southwestern India. They are mainly frugivorous and forage in the canopy of dense hill forests. They are best identified in the field by their large size, dark colours and the distinctive checkerboard pattern on their nape.",Vulnerable,ENRICHED
3172,5448,columba hodgsonii,Speckled Woodpigeon,389.2,Large,308.46,Forest,Semi-open habitats,1,Herbivore,18.22,39.37,29.70,98.10,2007983.93,"The speckled wood pigeon (Columba hodgsonii) is a medium-sized pigeon of the family Columbidae which lives in montane forests of Kashmir to Northeast India, eastern Tibet, central China, Yunnan and Myanmar.",Least Concern,ENRICHED
3173,4913,columba iriditorques,Western Bronze-naped Pigeon,268.3,Medium,125.93,Forest,Semi-open habitats,1,Herbivore,-13.24,9.61,1.46,13.71,2757795.12,"The western bronze-naped pigeon (Columba iriditorques) is a species of bird in the family Columbidae, part of the  subgenus Turturoena. A medium sized bird, it has a pale, broad terminal tail band which is noticeable on landing. It is found in most countries of Africa. The IUCN Red List classifies it as a species of least concern.",Least Concern,ENRICHED
3174,9498,columba janthina,Japanese Woodpigeon,452.5,Large,397.0,Forest,Semi-open habitats,1,Herbivore,24.25,36.35,30.19,129.21,6158.61,"The black wood pigeon or Japanese wood pigeon (Columba janthina) is a species of bird in the family Columbidae. It is found in East Asia along shorelines of the Pacific's Korea Strait, Philippine Sea and East China Sea. It is believed to be the largest representative of the genus, Columba, and has a weight of around 550 grams (1.2 lb) and an overall length of 43 cm (17 in). Its natural habitats are temperate forests and subtropical or tropical moist lowland forests.  The species is in decline owing to habitat loss, habitat degradation, deforestation and hunting. This wood pigeon is endemic to the laurel forest habitat.",extant,ENRICHED
3175,8840,columba junoniae,Laurel Pigeon,405.1,Large,440.0,Forest,Semi-open habitats,1,Herbivore,27.67,28.84,28.36,-17.57,1210.60,"The laurel pigeon or white-tailed laurel pigeon (Columba junoniae)  is a species of bird in the Columba genus in the family Columbidae (doves and pigeons). It  is endemic to the Canary Islands, Spain, and resides in laurel forest habitat. It is the animal symbol of the island of La Gomera.[3]",Near Threatened,ENRICHED
3176,9804,columba leucomela,White-headed Pigeon,389.2,Large,420.0,Forest,Semi-open habitats,1,Herbivore,-38.00,-14.81,-28.79,150.51,275007.14,The white-headed pigeon (Columba leucomela) is a pigeon native to the east coast of Australia.,Least Concern,ENRICHED
3177,2540,columba malherbii,Island Bronze-naped Pigeon,296.7,Medium,308.46,Forest,Semi-open habitats,1,Herbivore,-1.46,1.70,0.43,6.72,1017.05,"The island bronze-naped pigeon (Columba malherbii), also known as the São Tomé bronze-naped pigeon or São Tomé pigeon, is a species of bird in the pigeon family, Columbidae. It is endemic to the Gulf of Guinea, where it is found on the islands of São Tomé, Príncipe, and Annobón. It inhabits rainforest, secondary forests, and plantations at elevations of up to 1,668 m (5,472 ft), although it is more common at lower elevations. A small, darkish pigeon, it has a total length of 28 cm (11 in). Adult males have slate-grey heads and upper backs, blackish-grey wings, backs, and tails, buffy-white throats, ashy-grey breasts and bellies, and rufous vents. The back of the neck and upper back are glossy pink or green, while the wings have a green tinge to them. Females are similar, but have browner undersides, duller and less glossy upperparts, and more rusty-orange outer tail feathers.",Near Threatened,ENRICHED
3178,5507,columba pallidiceps,Yellow-legged Pigeon,386.0,Large,459.0,Forest,Semi-open habitats,1,Herbivore,-10.85,-2.56,-6.19,153.54,51261.27,"The yellow-legged pigeon (Columba pallidiceps) is a bird species in the family Columbidae. It is found in the Bismarck and Solomon archipelagos. Its natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical moist montane forests. It is threatened by habitat loss. It was formerly classified as Endangered by the IUCN.[2] But new research has shown it to be not as rare as it was believed; consequently, it was downlisted to Vulnerable in 2008.[3]",Vulnerable,ENRICHED
3179,5324,columba palumboides,Andaman Woodpigeon,418.1,Large,520.0,Forest,Semi-open habitats,1,Herbivore,6.75,14.19,11.22,92.96,7618.24,"The Andaman wood pigeon (Columba palumboides) is a species of bird in the family Columbidae. It is endemic to the Andaman and Nicobar Islands in India. Classified as 'near threatened' by the IUCN, its population is estimated as between 2,500 and 10,000 mature individuals.[1]",Near Threatened,ENRICHED
3180,2113,columba pollenii,Comoros Olive-Pigeon,406.4,Large,308.46,Forest,Semi-open habitats,1,Herbivore,-13.00,-11.36,-12.06,43.95,2057.52,"The Comoro olive pigeon (Columba pollenii), also known as the Comoros Rameron pigeon or simply the Comoro pigeon is a species of bird in the family Columbidae. It is found in Comoros and Mayotte. It is becoming rare due to habitat loss.",Near Threatened,ENRICHED
3181,6749,columba pulchricollis,Ashy Woodpigeon,346.7,Large,330.0,Forest,Open habitats,1,Herbivore,18.32,30.43,25.51,96.29,565151.19,"The ashy wood pigeon (Columba pulchricollis) is a species of bird in the family Columbidae, found in temperate forests of southeastern Asia.",Least Concern,ENRICHED
