species_no,scientific_name,species_id
8710,tanygnathus lucionensis,/m/02qq048
8711,pseudochelidon sirintarae,/m/02rbqc2
8712,anas chlorotis,/m/04lgh1
8713,vireo philadelphicus,/m/024tx2
8714,dicaeum hirundinaceum,/m/027y070
8715,emberiza elegans,/m/02w6j1l
8716,catharus minimus,/m/023973
8717,spizaetus isidori,/m/02w4kkd
8718,tigrisoma fasciatum,/m/02w4py_
8719,phaethornis guy,/m/04pqpn
8720,patagioenas cayennensis,/m/07r1l4
8721,amblyramphus holosericeus,/m/02plfbb
8722,loriculus beryllinus,/m/02v3y6
8723,syrmaticus humiae,/m/0gyp40
8724,aratinga auricapillus,/m/02w4yv9
8725,pterocles namaqua,/m/02w5f7x
8726,chloropsis cyanopogon,/m/02w62wr
8727,cracticus torquatus,/m/07_2tn
8728,dicaeum erythrorhynchos,/m/08zgzs
8729,cyanoramphus zealandicus,/m/0dyxw8
8730,amazilia violiceps,/m/0262kky
8731,saltator aurantiirostris,/m/02vtw3w
8732,psilopsiagon aymara,/m/02w50dm
8733,apteryx rowi,/m/06nd_k
8734,semnornis ramphastinus,/m/0brwl5
8735,petronia xanthocollis,/m/0c0t0r
8736,crax alector,/m/02vv2ts
8737,bubo nipalensis,/m/03p4n_
8738,anas flavirostris,/m/04lh5s
8739,aphelocoma wollweberi,/m/04lxjs
8740,anous minutus,/m/051bxm
8741,lophura bulweri,/m/0ckbn8
8742,phigys solitarius,/m/02w4_tj
8743,garrulax chinensis,/m/02w6l_5
8744,colaptes campestris,/m/02w8t5g
8745,paroaria capitata,/m/02fkvf
8746,leucophaeus modestus,/m/02ppx3v
8747,ortalis canicollis,/m/02vv3w3
8748,setophaga townsendi,/m/03ljw4
8749,anas wyvilliana,/m/04lkx3
8750,tringa brevipes,/m/021wyl
8751,nyctyornis amictus,/m/02pr9cm
8752,chordeiles acutipennis,/m/0h60r2
8753,laniocera hypopyrra,/m/02w6ych
8754,turdus ruficollis,/m/09gdh00
8755,melospiza lincolnii,/m/0277sj
8756,spinus yarrellii,/m/02vt8z4
8757,petroica traversi,/m/0416w9
8758,galerida theklae,/m/0242n6
8759,melierax metabates,/m/029bt8
8760,larus pacificus,/m/029rm8
8761,delichon dasypus,/m/02rbgz3
8762,eulidia yarrellii,/m/02vtsg8
8763,dryocopus lineatus,/m/05yn53
8764,vanellus cinereus,/m/0bmbzn
8765,eumyias thalassinus,/m/0dbvv7
8766,penelope albipennis,/m/0g3492
8767,petroica phoenicea,/m/02hybv
8768,phylloscopus coronatus,/m/02vv6hb
8769,selenidera maculirostris,/m/02w8xc6
8770,emberiza bruniceps,/m/03y72d
8771,poicephalus rueppellii,/m/0c_n6j
8772,hemiprocne comata,/m/02w58sv
8773,lophura edwardsi,/m/04j6ml
8774,podiceps major,/m/0h5s1x
8775,ibidorhyncha struthersii,/m/01f18w
8776,neochen melanoptera,/m/01n17j
8777,dendragapus fuliginosus,/m/03nr1jx
8778,tarsiger rufilatus,/m/0dllgsq
8779,corvus mellori,/m/01f29p
8780,gorsachius melanolophus,/m/026b_ys
8781,ammodramus maritimus,/m/02ptfj8
8782,falco chicquera,/m/02s6gl
8783,ammoperdix heyi,/m/04s9s7
8784,petrochelidon fulva,/m/08mw29
8785,tragopan melanocephalus,/m/0ccgq8
8786,claravis pretiosa,/m/0ctxhd
8787,parotia sefilata,/m/0d67rq
8788,scotopelia peli,/m/02w55kd
8789,ptychoramphus aleuticus,/m/04r17d
8790,chalcophaps indica natalis,/m/05zq48m
8791,antrostomus carolinensis,/m/09q576
8792,sterna vittata,/m/0ghkbx
8793,zenaida aurita,/m/0grh4p
8794,caprimulgus longipennis,/m/02bj1r
8795,batrachostomus moniliger,/m/02hppv
8796,saxicola ferreus,/m/02w83ck
8797,empidonax difficilis,/m/0bc45k
8798,phalacrocorax penicillatus,/m/01fh_r
8799,monticola gularis,/m/02w760k
8800,tympanuchus cupido attwateri,/m/04ncv9
8801,sterna aurantia,/m/08r35v
8802,ciconia abdimii,/m/0fk_9_
8803,mitu mitu,/m/0h2tbc
8804,cypseloides niger,/m/025yw4b
8805,mohoua albicilla,/m/027xrcp
8806,accipiter bicolor,/m/02w4jbx
8807,cotinga cayana,/m/02w68jy
8808,lamprotornis iris,/m/02pwlvy
8809,dicaeum trigonostigma,/m/02w6ffb
8810,erithacus komadori,/m/0k87z
8811,melanocorypha yeltoniensis,/m/023xgk
8812,agelaius tricolor,/m/08s31f
8813,lagonosticta rubricata,/m/0280rq2
8814,scelorchilus rubecula,/m/02w83hb
8815,andigena laminirostris,/m/02w8s4t
8816,microchera albocoronata,/m/088vwb
8817,nisaetus alboniger,/m/026f6dh
8818,cyornis banyumas,/m/02w6cdc
8819,hypsipetes leucocephalus,/m/02xx4d
8820,empidonax alnorum,/m/025t18
8821,hamirostra melanosternon,/m/026xkz9
8822,anas sibilatrix,/m/04lhy1
8823,pauxi pauxi,/m/0gc588
8824,otus angelinae,/m/02r947b
8825,catreus wallichii,/m/02zr6m
8826,sitta neumayer,/m/036z6r
8827,acanthiza pusilla,/m/07_gtz
8828,syrigma sibilatrix,/m/02qc9sb
8829,eulampis jugularis,/m/02vtsfy
8830,diuca diuca,/m/02w6g4c
8831,melanerpes superciliaris,/m/02w8vyv
8832,puffinus pacificus,/m/051c1n
8833,cacicus cela,/m/06c4bc
8834,burhinus capensis,/m/025x6xr
8835,microcarbo africanus,/m/02r5x2
8836,eremophila maculata,/m/02rbl06
8837,tiaris olivaceus,/m/0grrr_
8838,garrulus lidthi,/m/01f8j8
8839,parkesia motacilla,/m/0264qm
8840,columba junoniae,/m/03bgm7
8841,lanius tigrinus,/m/08y2xz
8842,phylloscopus fuscatus,/m/01zdpl
8843,ploceus capensis,/m/02721ly
8844,phalacrocorax fuscicollis,/m/02r5z7
8845,atlantisia rogersi,/m/01wvv7
8846,phoeniculus purpureus,/m/02c6gs
8847,vini peruviana,/m/02qp_ph
8848,forpus conspicillatus,/m/02w4zws
8849,uraeginthus cyanocephalus,/m/077q_h
8850,irediparra gallinacea,/m/02885vy
8851,trachyphonus erythrocephalus,/m/02p_hn5
8852,passerina leclancherii,/m/02w7n19
8853,gracula  robusta,/m/03c6fkv
8854,picoides dorsalis,/m/09r4h1
8855,megalaima nuchalis,/m/0vxcc9j
8856,anthobaphes violacea,/m/0270v4y
8857,treron capellei,/m/02w5g50
8858,oreoscoptes montanus,/m/03frjd
8859,anthracothorax nigricollis,/m/04xd6x
8860,passer luteus,/m/0781xs
8861,coturnix adansonii,/m/02vv2sr
8862,accipiter tachiro,/m/02w4jrm
8863,geospiza conirostris,/m/02w6msz
8864,thalasseus bergii,/m/02wlwd
8865,spinus lawrencei,/m/08r8jn
8866,cyclarhis gujanensis,/m/057m6m
8867,anthochaera phrygia,/m/01zf7c
8868,artamus leucorynchus,/m/027zdv
8869,pionus chalcopterus,/m/02rpmwm
8870,clamator jacobinus,/m/02txt0
8871,tangara labradorides,/m/02w8fws
8872,lonchura malacca,/m/02pzq23
8873,alcedo euryzona,/m/02w5gsm
8874,tadorna radjah,/m/04lfxb
8875,anas capensis,/m/01n3ry
8876,sayornis saya,/m/026r5c
8877,sturnella militaris,/m/06ckwp
8878,turdus obscurus,/m/023khk
8879,oriolus larvatus,/m/025__jd
8880,ciconia maguari,/m/02w4t98
8881,ardea pacifica,/m/026kffs
8882,caprimulgus macrurus,/m/02w4ryz
8883,anastomus lamelligerus,/m/02w4t8y
8884,geococcyx velox,/m/03ljb2
8885,geokichla sibirica,/m/0199kf
8886,ixobrychus flavicollis,/m/02k5nj
8887,pitta sordida,/m/02rmh13
8888,scythrops novaehollandiae,/m/02w4wx3
8889,procnias averano,/m/03fycr
8890,pterocles exustus,/m/0c814p
8891,amazona imperialis,/m/0dq928
8892,lamprotornis chalybaeus,/m/02vz1rs
8893,phalacrocorax capillatus,/m/0b9025
8894,strix virgata,/m/0bskd6
8895,pyrrhura frontalis,/m/02qcb4d
8896,creagrus furcatus,/m/092z12
8897,apteryx owenii,/m/025s4mx
8898,oceanodroma castro,/m/02bg8h
8899,spilornis holospilus,/m/02qq44j
8900,eos reticulata,/m/02qqmtf
8901,pteroglossus castanotis,/m/02rxf54
8902,eutriorchis astur,/m/02w4k3_
8903,trogon surrucura,/m/02w8z2y
8904,biziura lobata,/m/01lyn2
8905,porphyriops melanops,/m/02w5lm1
8906,cymbirhynchus macrorhynchos,/m/02w6ccb
8907,tangara cayana,/m/02w8fkg
8908,buteo solitarius,/m/07xlz9
8909,houbaropsis bengalensis,/m/02qf86b
8910,tangara cyanicollis,/m/02w8fmj
8911,gallinago paraguaiae,/m/07sl7s
8912,nettapus auritus,/m/09hm4k
8913,pityriasis gymnocephala,/m/01pky7
8914,eleothreptus candicans,/m/02w4sf2
8915,amazona versicolor,/m/02w4yn4
8916,turdus cardis,/m/02w8m0v
8917,nycticorax caledonicus,/m/08w4v_
8918,red fox sparrow,/m/0fl2np
8919,polyplectron germaini,/m/0gww_g
8920,phalacrocorax varius,/m/020n5s
8921,setophaga kirtlandii,/m/029zyv
8922,glossopsitta porphyrocephala,/m/02v_v14
8923,centropus phasianinus,/m/02w4v1b
8924,pycnonotus atriceps,/m/05bnzq
8925,cisticola exilis,/m/09qsfn
8926,perdicula asiatica,/m/0bbrj6
8927,numenius madagascariensis,/m/026wwtn
8928,foudia madagascariensis,/m/027vrk_
8929,uraeginthus ianthinogaster,/m/0280sxl
8930,nystalus chacuru,/m/02w4qq1
8931,ceyx rufidorsa,/m/02w5h6q
8932,megascops trichopsis,/m/0h2bkl
8933,accipiter fasciatus,/m/02703lm
8934,euplectes jacksoni,/m/02w6kng
8935,ploceus melanocephalus,/m/02w7tb4
8936,cyornis tickelliae,/m/030k_v
8937,myiarchus tyrannulus,/m/067w60
8938,leuconotopicus albolarvatus,/m/06p_1_
8939,petroica boodang,/m/09zjyd
8940,paradisaea guilielmi,/m/0crwx2
8941,numenius borealis,/m/01v6p4
8942,pardalotus striatus,/m/02j9w8
8943,chloroceryle aenea,/m/0c02py
8944,polyplectron malacense,/m/0dq2fj
8945,aegithalos concinnus,/m/02q2bd8
8946,thaumatibis gigantea,/m/031h2g
8947,chamaea fasciata,/m/04n1vs
8948,bycanistes brevis,/m/07ft98
8949,chroicocephalus cirrocephalus,/m/02r8kh
8950,cacomantis merulinus,/m/02wvlpz
8951,anas luzonica,/m/04lhgy
8952,podiceps gallardoi,/m/0937p5
8953,passer italiae,/m/0bwm6m
8954,ptilinopus superbus,/m/06sqn1
8955,acrocephalus agricola,/m/01yw_l
8956,atthis heloisa,/m/02vtr7f
8957,malurus leucopterus,/m/02w725v
8958,hydrornis gurneyi,/m/02_y43
8959,amphispiza bilineata,/m/090g2_
8960,stephanophorus diadematus,/m/02rh66m
8961,cephalopterus ornatus,/m/02w5_64
8962,tachuris rubrigastra,/m/02w6jvp
8963,charadrius montanus,/m/04y7z3
8964,ptilinopus porphyreus,/m/0b1kyr
8965,ptilinopus regina,/m/027zs85
8966,rhipidura albiscapa,/m/01g6qb
8967,motacilla grandis,/m/02w768g
8968,trogon violaceus,/m/04d7lt
8969,baeolophus inornatus,/m/0887f7
8970,apteryx haastii,/m/025s4mj
8971,cinclus pallasii,/m/0k5_v
8972,stagonopleura bella,/m/0281djj
8973,emberiza sulphurata,/m/02rw6cc
8974,aethopyga nipalensis,/m/02w5nby
8975,tockus deckeni,/m/03lw55
8976,thalurania colombica,/m/0c2ldc
8977,jacana spinosa,/m/050171
8978,tachybaptus dominicus,/m/06f1jm
8979,empidonax virescens,/m/025zc9
8980,crypturellus tataupa,/m/02prmtb
8981,strix huhula,/m/02w543y
8982,aceros corrugatus,/m/04j4kh
8983,neochmia modesta,/m/0281f77
8984,pteroglossus viridis,/m/02rctmm
8985,micronisus gabar,/m/02w4khp
8986,tauraco livingstonii,/m/02w5jbg
8987,cathartes melambrotus,/m/02w5jf6
8988,psophia crepitans,/m/03kgg7
8989,geothlypis formosa,/m/07fh0h
8990,cyclopsitta diophthalma,/m/0bf0nm
8991,falco hypoleucos,/m/02708l4
8992,pitta brachyura,/m/02j7qy
8993,bubo ascalaphus,/m/02w53xk
8994,geospiza fortis,/m/02w6mwc
8995,malurus coronatus,/m/02w7221
8996,tiaris canorus,/m/02w8jnw
8997,molothrus aeneus,/m/08s10t
8998,coracopsis vasa,/m/090vgm
8999,strix ocellata,/m/0bh03b
9000,tockus flavirostris,/m/02w4rcc
9001,cacicus haemorrhous,/m/02w5y7k
9002,turdus chrysolaus,/m/02w8m26
9003,baeolophus atricristatus,/m/0cshjw
9004,stictonetta naevosa,/m/01f7_x
9005,sturnia pagodarum,/m/02zt9k
9006,seleucidis melanoleucus,/m/0cskwr
9007,macheiramphus alcinus,/m/0gsk67
9008,anas georgica,/m/04lh7y
9009,thryomanes bewickii,/m/06ys27
9010,pardalotus quadragintus,/m/07j3wr
9011,passerina versicolor,/m/08s3yw
9012,coracopsis nigra,/m/09m3yv
9013,vidua chalybeata,/m/033x83
9014,calidris subminuta,/m/020ys_
9015,orthorhyncus cristatus,/m/02vttvz
9016,brotogeris jugularis,/m/02w4z7k
9017,groove-billed ani,/m/06rr8q
9018,threskiornis spinicollis,/m/0blt4h
9019,phalaenoptilus nuttallii,/m/0cyjqp
9020,ocyceros griseus,/m/02tpr1
9021,ortalis guttata,/m/02vv3xh
9022,sinosuthora webbiana,/m/02w7m62
9023,anthochaera carunculata,/m/036jgg
9024,helmitheros vermivorum,/m/03fvxt
9025,morus serrator,/m/03tqvq
9026,phalacrocorax  bougainvillii,/m/07f29m
9027,cistothorus platensis,/m/027wf5
9028,chalcopsitta atra,/m/0f0lwp
9029,psittacula longicauda,/m/09_14c
9030,cuculus saturatus,/m/0bg0x_
9031,goura scheepmakeri,/m/0d18v2
9032,tetraogallus himalayensis,/m/0gp1mp
9033,porphyrospiza caerulescens,/m/02w7w1v
9034,amazona guildingii,/m/0h7792
9035,indicator indicator,/m/02v43k
9036,antilophia galeata,/m/02w5qgp
9037,crossoptilon mantchuricum,/m/0cy35s
9038,erythrura prasina,/m/0281gb9
9039,amazilia rosenbergi,/m/02vtr0x
9040,alaemon alaudipes,/m/041z_p
9041,sitta pygmaea,/m/04mpff
9042,cyanopica cooki,/m/0wxtpqh
9043,coturnix delegorguei,/m/02vv2t2
9044,dicrurus remifer,/m/02w6fqz
9045,pitta moluccensis,/m/02w7s4p
9046,pericrocotus speciosus,/m/032lrm
9047,geophaps plumifera,/m/0684l_
9048,crypturellus obsoletus,/m/06d3y2
9049,bubo magellanicus,/m/02z5wlx
9050,asio capensis,/m/03zgr_
9051,wonderful bird of paradise,/m/06w3py5
9052,amazona finschi,/m/078x1p
9053,piranga flava,/m/027vs_s
9054,chloephaga rubidiceps,/m/037b9v
9055,geothlypis philadelphia,/m/028z0w
9056,cyanocompsa parellina,/m/02q6y_w
9057,pycnonotus leucogenys,/m/02w5330
9058,pteroglossus beauharnaesii,/m/02w8x4b
9059,anas castanea,/m/039djz
9060,psittacula exsul,/m/020g4n
9061,iduna pallida,/m/0642xm3
9062,lophophorus lhuysii,/m/0cx5dg
9063,gallinago delicata,/m/02p1g2m
9064,corythaixoides leucogaster,/m/09x9dd
9065,fulica cristata,/m/039prh
9066,campephilus melanoleucos,/m/05yndm
9067,natunaornis gigoura,/m/0264mbl
9068,otus lettia,/m/02slm8
9069,macronectes halli,/m/03w9615
9070,cyphorhinus arada,/m/0b8kjz
9071,larus thayeri,/m/0by74r
9072,milvus aegyptius,/m/027chw6
9073,falco longipennis,/m/0bv79x
9074,nectarinia famosa,/m/02737st
9075,erythrura psittacea,/m/0281gwh
9076,chlamydera nuchalis,/m/029pgm
9077,lampornis clemenciae,/m/07dbt0
9078,circus maillardi,/m/04gg6cl
9079,anas sparsa,/m/04lj0k
9080,aythya novaeseelandiae,/m/04ll5m
9081,calandrella rufescens,/m/0245xt
9082,lonchura cucullata,/m/032yhk
9083,icterus nigrogularis,/m/0457k6
9084,casuarius bennetti,/m/08nx3j
9085,calonectris leucomelas,/m/0g4mnj
9086,dromas ardeola,/m/01f15m
9087,psilopsiagon aurifrons,/m/02w50c1
9088,cathartes burrovianus,/m/02w5jdw
9089,puffinus yelkouan,/m/042sdg
9090,chloephaga hybrida,/m/04lfyw
9091,daption capense,/m/0br36t
9092,chionis albus,/m/02rry9y
9093,zoothera erythronota,/m/02w8qm9
9094,falco deiroleucus,/m/080_n7
9095,oenanthe leucura,/m/020pct
9096,accipiter soloensis,/m/026c12m
9097,accipiter novaehollandiae,/m/02704cc
9098,aratinga weddellii,/m/0271p9h
9099,euplectes ardens,/m/02w6kkc
9100,terpsiphone viridis,/m/031c_3
9101,psittrichas fulgidus,/m/0czygk
9102,corvus ruficollis,/m/01g5pc
9103,poephila personata,/m/029qx8
9104,atticora fasciata,/m/02w5s39
9105,turnix sylvaticus,/m/038cdp
9106,eudyptula minor albosignata,/m/0555s8
9107,turacoena modesta,/m/02w5gl2
9108,eunymphicus cornutus,/m/0f12ry
9109,drepanis pacifica,/m/02vt983
9110,setornis criniger,/m/02w53jd
9111,eophona personata,/m/0510x2
9112,pericrocotus divaricatus,/m/02w6658
9113,saxicoloides fulicatus,/m/02_09l
9114,orthopsittaca manilatus,/m/068xgn
9115,cardellina rubrifrons,/m/07hfft
9116,afrotis afra,/m/02w5l9s
9117,parus monticolus,/m/02w7mx4
9118,mycteria cinerea,/m/080hd1
9119,haliaeetus leucoryphus,/m/08zk8p
9120,columbina picui,/m/02w5btg
9121,aviceda leuphotes,/m/0bzbj2
9122,oreophasis derbianus,/m/026z7nz
9123,tyto longimembris,/m/02w589s
9124,corythaixoides concolor,/m/02rf_46
9125,chlorostilbon ricordii,/m/02vtrxr
9126,amazona brasiliensis,/m/02w4ydj
9127,bubo capensis,/m/02w53z8
9128,phoenicoparrus jamesi,/m/026p05
9129,rallus elegans,/m/02ck_w
9130,primolius couloni,/m/02q6hyg
9131,trogon curucui,/m/02w8z0w
9132,thalasseus bengalensis,/m/01_th8
9133,haematopus longirostris,/m/06j5d9
9134,pyrrhula murina,/m/025sx32
9135,geronticus calvus,/m/09b7yv
9136,cephalopterus penduliger,/m/027__dl
9137,lonchura maja,/m/0284fz8
9138,ciconia episcopus,/m/02cqcn
9139,hirundo tahitica,/m/02nxxf
9140,vireo flavifrons,/m/025085
9141,lamprotornis caudatus,/m/02zz3y
9142,aeronautes saxatalis,/m/0bc3y6
9143,corvus hawaiiensis,/m/01gdvp
9144,charadrius asiaticus,/m/020tsc
9145,nyctibius aethereus,/m/02w59d6
9146,hirundo atrocaerulea,/m/09vdkc
9147,circus melanoleucos,/m/0c7_3c
9148,icterus gularis,/m/01hsb3
9149,locustella fluviatilis,/m/01yt6j
9150,gorsachius goisagi,/m/027fkmk
9151,ortalis vetula,/m/0dbtf5
9152,apaloderma narina,/m/0dxc3x
9153,ara tricolor,/m/0dyy9v
9154,guttera pucherani,/m/0g2dwr
9155,malacorhynchus membranaceus,/m/04lfy2
9156,corcorax melanorhamphos,/m/01bv65
9157,anas hottentota,/m/04lhg6
9158,empidonax flaviventris,/m/025g98
9159,polioptila californica,/m/07_xmw
9160,pyrrhura perlata,/m/02w50t4
9161,merops viridis,/m/02w5hk0
9162,chiroxiphia caudata,/m/02w4hm5
9163,casuarius unappendiculatus,/m/08nx47
9164,sula granti,/m/09hcjw
9165,catherpes mexicanus,/m/09p6rt
9166,heliothryx barroti,/m/0btcj2
9167,procnias nudicollis,/m/02w7wyb
9168,xolmis irupero,/m/02w8q1f
9169,pitohui dichrous,/m/02zgrv
9170,anthus richardi,/m/01xt8g
9171,buteo hemilasius,/m/02w4jy3
9172,manacus manacus,/m/075yn8
9173,prinia inornata,/m/02q62h
9174,euplectes afer,/m/02w6khn
9175,agamia agami,/m/037k_p
9176,anas laysanensis,/m/027ltp
9177,spizella pallida,/m/02fsb7
9178,onychorhynchus occidentalis,/m/02w7h_8
9179,bubo virginianus nacurutu,/m/03cgkq3
9180,accipiter melanoleucus,/m/02w4jm4
9181,berenicornis comatus,/m/02w4r1d
9182,buteo brachyurus,/m/02thbf
9183,ficedula mugimaki,/m/02w3scp
9184,nucifraga columbiana,/m/01g8z5
9185,myiarchus cinerascens,/m/027f0md
9186,amazona pretrei,/m/02w4yjt
9187,tauraco porphyreolophus,/m/02w5jch
9188,psittacus timneh,/m/0k2bsmh
9189,psephotus pulcherrimus,/m/01d0jf
9190,stelgidopteryx serripennis,/m/01z6xl
9191,gallinula tenebrosa,/m/034vv1
9192,nomonyx dominicus,/m/08hvgy
9193,columba guinea,/m/02vncf
9194,enicognathus leptorhynchus,/m/02w4zrb
9195,parus holsti,/m/02w7mvs
9196,lampornis calolaemus,/m/0bqz5y
9197,anthracothorax prevostii,/m/04y3fy
9198,mimus gilvus,/m/05sjn7
9199,grallina cyanoleuca,/m/01cz9q
9200,circus approximans,/m/025s63r
9201,vermivora cyanoptera,/m/026b0d
9202,neochmia phaeton,/m/0281dxy
9203,lybius dubius,/m/02bryr
9204,psittacara mitrata,/m/02w4yyr
9205,glossopsitta concinna,/m/0bqbsn
9206,ardeotis australis,/m/0ft22x
9207,tadorna tadornoides,/m/01m4fk
9208,cacatua haematuropygia,/m/02fs0f
9209,spinus notata,/m/02vt29y
9210,ptiloris paradiseus,/m/0dvpcj
9211,ammomanes deserti,/m/049vbs
9212,lanius isabellinus,/m/01cvj5
9213,lophostrix cristata,/m/02w54pv
9214,rallus obsoletus,/m/0bs4h_
9215,corvus ossifragus,/m/01g1fg
9216,irania gutturalis,/m/023vt5
9217,trichoglossus chlorolepidotus,/m/047gq6
9218,camptorhynchus labradorius,/m/04lk2
9219,caprimulgus aegyptius,/m/01_31w
9220,aglaiocercus coelestis,/m/02753qn
9221,tangara cyanoptera,/m/02w8fpl
9222,pucrasia macrolopha,/m/02y7tn
9223,lanius nubicus,/m/02wqd9
9224,thalassarche cauta,/m/08kk51
9225,ducula aenea,/m/02w0t5
9226,sericulus chrysocephalus,/m/0dqwth
9227,estrilda melpoda,/m/028199d
9228,contopus cooperi,/m/025dpb
9229,harpyopsis novaeguineae,/m/025yxcl
9230,accipiter cirrocephalus,/m/0270334
9231,cercotrichas galactotes,/m/02761z
9232,vireo griseus,/m/033py5
9233,halcyon leucocephala,/m/02rmp9c
9234,eupsittula cactorum,/m/02w4ywf
9235,glareola nordmanni,/m/01_0j3
9236,anthus hodgsoni,/m/01y22x
9237,acrocephalus melanopogon,/m/01yzv0
9238,lonchura striata,/m/032ym6
9239,anous stolidus,/m/0f9rjn
9240,pyrilia caica,/m/02w4_zl
9241,loriculus philippensis,/m/02w4_93
9242,cyanerpes caeruleus,/m/058ykr
9243,nettapus coromandelianus,/m/028j3p
9244,numenius tenuirostris,/m/020ty0
9245,leucosticte tephrocotis,/m/023qgy
9246,sterna antillarum browni,/m/025wkkb
9247,heliodoxa jacula,/m/0dt009
9248,phylloscopus proregulus,/m/01j3lf
9249,serinus pusillus,/m/0262x_
9250,topaza pella,/m/02vtvjz
9251,oriolus xanthornus,/m/02xhxs
9252,lamprotornis purpureus,/m/02zz68
9253,arenaria melanocephala,/m/03bwzs7
9254,ortalis ruficauda,/m/03dc0n
9255,acridotheres javanicus,/m/05cv0z
9256,falco concolor,/m/045hlh
9257,dryobates scalaris,/m/07dcw7
9258,cyanistes teneriffae,/m/0_848v2
9259,rostratula benghalensis,/m/03bw_n8
9260,phylloscopus bonelli,/m/0642w9z
9261,glareola maldivarum,/m/01_0k5
9262,pica nuttalli,/m/01btn1
9263,poecile cinctus,/m/02ftgn
9264,ptiloris magnificus,/m/0d_r4r
9265,aythya australis,/m/01lqt9
9266,catharus ustulatus,/m/023940
9267,sternula nereis,/m/027mmg6
9268,onychorhynchus mexicanus,/m/02w7hzy
9269,syrmaticus ellioti,/m/0dg53n
9270,sphyrapicus nuchalis,/m/01zskp
9271,primolius maracana,/m/02q23yl
9272,eudromia elegans,/m/0fgkc4
9273,anas erythrorhyncha,/m/04lh51
9274,calidris acuminata,/m/020ywr
9275,pseudeos fuscata,/m/02w5092
9276,tauraco leucotis,/m/02w5jb3
9277,buteogallus meridionalis,/m/076zt3
9278,setophaga castanea,/m/025xd5
9279,eopsaltria australis,/m/02bbvp
9280,poecile hudsonicus,/m/02fkjp
9281,crypturellus parvirostris,/m/02prmj1
9282,aglaiocercus kingii,/m/02vtqvc
9283,amazona vittata,/m/06_m7q
9284,sitta pusilla,/m/07hrdp
9285,pelargopsis capensis,/m/02r0s0
9286,ptilinopus magnificus,/m/0cgb_v
9287,euphagus cyanocephalus,/m/022cbs
9288,onychorhynchus swainsoni,/m/02w7j09
9289,erythrura trichroa,/m/0281gmy
9290,motacilla tschutschensis,/m/05b99cj
9291,cardellina pusilla,/m/0264y9
9292,sterna forsteri,/m/022ljp
9293,psarisomus dalhousiae,/m/04hwly
9294,loxioides bailleui,/m/026xbmg
9295,microcarbo niger,/m/02r5z_
9296,branta bernicla nigricans,/m/051g7d
9297,emberiza leucocephalos,/m/01yfqj
9298,rheinardia ocellata,/m/0f5q1d
9299,strepera graculina,/m/025s61r
9300,purpureicephalus spurius,/m/08lv7_
9301,diomedea sanfordi,/m/0bnn_0
9302,buteo albonotatus,/m/03pbp3
9303,trogon elegans,/m/0c3zbl
9304,anas versicolor,/m/04lj36
9305,acanthorhynchus tenuirostris,/m/0bh0wl
9306,empidonax minimus,/m/025s_5
9307,sula variegata,/m/0fw4vr
9308,trichoglossus rubritorquis,/m/0gc229
9309,emblema pictum,/m/0281dh4
9310,psephotus dissimilis,/m/0fk9wm
9311,oceanites oceanicus,/m/022h6n
9312,dendrocygna eytoni,/m/04lfrx
9313,ptiloris victoriae,/m/0ddxtk
9314,lonchura castaneothorax,/m/0284hn9
9315,neophema elegans,/m/02w4_n_
9316,chrysolampis mosquitus,/m/04nrtn
9317,tyrannus melancholicus,/m/054khg
9318,sylvia conspicillata,/m/023fcc
9319,ispidina picta,/m/0d62b_
9320,tockus erythrorhynchus,/m/0tkfkkm
9321,eudyptes robustus,/m/02r07f
9322,phaps chalcoptera,/m/02rvf90
9323,penelope obscura,/m/02vv41n
9324,corvus crassirostris,/m/01f4vj
9325,corvus moneduloides,/m/01ffws
9326,trachyphonus vaillantii,/m/02w8xlf
9327,geranoaetus polyosoma,/m/06w550m
9328,ficedula zanthopygia,/m/02pvmvl
9329,coccyzus erythropthalmus,/m/01ysq_
9330,anhinga melanogaster,/m/02h97j
9331,leptotila verreauxi,/m/04ycd8
9332,primolius auricollis,/m/09h9sc
9333,leucophaeus pipixcan,/m/022601
9334,russet sparrow,/m/0bwn65
9335,fregata ariel,/m/09zqcq
9336,francolinus pintadeanus,/m/02vv397
9337,psephotus chrysopterygius,/m/048ygs
9338,setophaga discolor,/m/0292td
9339,busarellus nigricollis,/m/02w4js_
9340,otus semitorques,/m/039j6v
9341,acrocephalus dumetorum,/m/01ywyk
9342,tigrisoma mexicanum,/m/0bfvrm
9343,phainopepla nitens,/m/027qw_
9344,saxicola maurus,/m/01bm2k
9345,pilherodius pileatus,/m/02w4pwy
9346,oena capensis,/m/04wglt
9347,picus awokera,/m/0b09w5
9348,enicognathus ferrugineus,/m/02q9jbf
9349,otus lempiji,/m/02r94b2
9350,treron phoenicoptera,/m/09f3qw
9351,calidris bairdii,/m/01tpxp
9352,phylidonyris novaehollandiae,/m/0bh182
9353,amazilia tzacatl,/m/0bs76_
9354,mergus squamatus,/m/03j7q6
9355,empidonax traillii,/m/025xpf
9356,lamprotornis regius,/m/0262fmb
9357,poicephalus cryptoxanthus,/m/0279d9r
9358,vidua paradisaea,/m/0cwlgt
9359,oenanthe leucopyga,/m/020pbc
9360,vireo solitarius,/m/025069
9361,merops pusillus,/m/01k3sk
9362,lacedo pulchella,/m/02rx9vp
